person_id,person_name_en,panel,date,kind,source,title_en,title_zh,summary_en,summary_zh,url
geoffrey-hinton,Geoffrey Hinton,news,2026-09-18,major,The Next Web,‘Maybe a year’: Geoffrey Hinton gives the Senate a deadline on AI,‘Maybe a year’: Geoffrey Hinton gives the Senate a deadline on AI,"Testifying to the US Senate, Hinton warned that meaningful AI safety regulation may need to arrive within about a year, escalating his public risk warnings.",在美国参议院作证时，Hinton警告称有意义的AI安全监管可能需要在大约一年内出台，进一步升级了他对AI风险的公开警示。,https://news.google.com/rss/articles/CBMieEFVX3lxTFBrQ25mU0E2dGpHcmlxRGhnc1AwdlZqRjJuUjFNYXhfYkhkcjNwa1k1aWpxejFZS3BnWU1ub0M4MFFwYXJxUkM5NndfYnlNbVRrRW8wdHlyd0hiUVczcTJjMTFrSHJfdWZqMEdJUEI3c19UUl9KZkdLbQ?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-18,major,CTV News,Geoffrey Hinton among AI experts calling for urgent oversight,Geoffrey Hinton among AI experts calling for urgent oversight,Geoffrey Hinton joined a group of AI experts in a public call for urgent regulatory oversight of AI development.,杰弗里·辛顿与多位AI专家联合公开呼吁，要求对AI发展实施紧急监管。,https://news.google.com/rss/articles/CBMipAFBVV95cUxOVlRrWWhmUTRuSU9SNkFoLTZyT1Q1SDl1S3A2aWw0LVJCaDhqeXhYS3FKbWV3MmJXNTJqNkVaQ05DZjdIOTdQV0RsYzkyZjRvbGR3MHpwRE9vYmNITFBFQzNJd0YxV1k1ZXExYjVlYnB0Y1VJUHVfeXN0bG5CbjQ4MEpod1RkcVo5M0ZtSlZzVmhDem5MUXdLN1czT2tNZV9HZl91bg?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-18,notable,CTV News,Geoffrey Hinton among AI experts calling for urgent oversight,Geoffrey Hinton among AI experts calling for urgent oversight,Geoffrey Hinton joined a group of AI experts calling for urgent oversight of AI development.,杰弗里·辛顿与一批人工智能专家联合呼吁对AI发展进行紧急监管。,https://news.google.com/rss/articles/CBMitAFBVV95cUxOTHpHdC1aVDlEQ0x0VnhzTjRRUy1LelpUODdzOVVuOU9maC1BRFhpeTVzdFJSNDctRV9iTTJoUW83UTZnY2F5QlBoRFRkY1FpZTZ3OG5lM3NweVFsVjZ3UkFGR2lZYmpubXdPdTA1M29CY0hIcjc4bEJ6Tjkwd2k5NzY1TFFmZlh5S2wxaVFOalNmZTlLdFNIMDJ1MVFCMmN3aWt6Q3pTLXdJRFpGeHpuWFdXOUU?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-18,major,Brief IA,Geoffrey Hinton Warns of the Urgency to Regulate AI in the United States,Geoffrey Hinton Warns of the Urgency to Regulate AI in the United States,Hinton warned of the urgency to regulate AI in the United States.,辛顿警告美国监管AI的紧迫性。,https://news.google.com/rss/articles/CBMiowFBVV95cUxOR0UwU3pqUUlTbHE0aGdqUnpLZ2g1bGVPcmFVZzdybU9QekNzc09KaDdsc0daZVRDd1MzWHlrRW9uYk1OcnFrLUlyNXplQVVhRnRZVHdfY1k5MFg3eXBnNzRENHdFOUZVVDNMMUpNQlJKbHpuY19DNDg1RmFuVC1KeFZySU1pdnRRc0lNRm45OWp4bmFtaVNqZ2Z1UFRwVWpOSUh3?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,The Times of India,Godfather of AI Geoffrey Hinton on how AI will end humanity; says that there are many ways: Like deadly .,Godfather of AI Geoffrey Hinton on how AI will end humanity; says that there are many ways: Like deadly .,"Hinton reiterated his warning that AI poses existential risks to humanity and laid out several ways it could go wrong, consistent with his role as the field's most prominent doomsayer.",辛顿再次警告AI对人类构成生存性风险，并列举了多种可能出错的方式，延续了他作为AI领域最具分量的风险警示者的立场。,https://news.google.com/rss/articles/CBMikwJBVV95cUxNT0ZIeDZIQjVmUmpBLU5VdUZzUmpGd1c0dFluWnVVTG5zTng2dGpWMkFuOUV2cDA3UVV5MjVFb09rdFZFOFgtLTJlU3ZmdFd3NW1ubGFsdXhhb1Aya1gwMmhHVDVLbGt1Nmc3VWZ4Zl96ZzdzbmsxbWRhc3k3XzkxN21YZkN5VEtmcURDSmtiemRzYzFnUmhFX2FaYUt5YVJmaHdNQjdnemEtREtBYlZ6NldWYk45Vy03QUpaUVlvRFlTNW96bzlWeHNSRDRXMDE0elA4U0lYYjUwbUlIQzU4VE4zTmROS1VWMkx0NUZiUlFSS3I1eDRMVFZKUDJFMFdBa2F4bG0yUkZWWXpfZ1BDZmpPWdIBmAJBVV95cUxPSDBrVHhHcnNQTUJqTkdSSGl4WTNLSzFwb2JCRHpsWmZHU1RGMFVpM1Y1YW5NeGVKSzhOb1JPYVhJcFlXWXRhalRLckZGN2p0MXJfSk44ZjhRSE4za1ZkM3E2Ry1oX3pQZW9ZNERBb25BU0x2MGxYOFlKeUk5RExoUGt0QUhmZ01VRmZLWW8ySjBTZmloNmRfc3FDMncxd1E0WV9EN1piVHo5S3Z0TVFUeUgtQUpGbWhhemdXRWViWVRaQ1BsNFJoRnYwUnIwUGF1MEpjeXB2eFNYdU14VndnUEtYbU1xVF9KMzNsTzNDMzFVdXZYMUU1YU1rVVpyeVVTdGx0VV9JMGZpZ0ltN1hGemEzNzlwWFph?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,CNBC TV18,‘Godfather of AI’ Geoffrey Hinton says artificial intelligence could wipe out humanity within 10 years,‘Godfather of AI’ Geoffrey Hinton says artificial intelligence could wipe out humanity within 10 years,"Hinton reiterated his warning that AI could cause human extinction within roughly a decade, reinforcing his role as the field's most prominent doom voice.",辛顿再次警告，人工智能可能在大约十年内导致人类灭绝，进一步巩固了他作为业界最具影响力的风险警示者的角色。,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOTG1hTVY2SDdjVTl6a2pvb1lQcFRFMTlfXzN5dU5TZm9OM3E0bmpMSFY2R1hiQzlPLXhPOHhYdVB2d0NQYWdaX3UzVnZTdUhUbndwR1RGc1Z6bFFMSXZsblZSbDNRSU5mVlFuRGs1NXI1SWduY0g3bVgzY1N5M3Vtalo1RmpkYjdiMWVLQmR6YmtLLUJfMW1EV2FIdVpoRWtHUzhMamJ6dXdvdkszcmpENS0wS0o4YWtQQjZiaHY5Ty12Z21HTHV3R2tBZmdzak54djBPRWNGV1JQdlBoUmJMNUZJWdIB6AFBVV95cUxOM2hidFlnbjZkbkRhOTdPY0p1WEE1OVVCOWZqcGRidHVydkF3SGhoQ3ZIRDl3bGt5eXlWUTNMSXo0YnNrVjJjQ3Q1YS1CcTIzQjFYS21aQkZjRG9hQ1RWc0lnRW80UXJKMWFDem9kVlNMVTlqaFJncnRmaXlucFVtU2d2Y2NRTjFzUXdtcUtUSXVxYzhEcHdGcDJfdjV3al9HZmM0UDJqbmpRdUdlUnlWX0V2TGpaX1lZcDVNMWkwVXVWQ1VBUHBtUW9XcEZ2WTdrVDkwcWRYcWZtUWdwbF95eTdpaF90NDQz?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,WHAS11,"Geoffrey Hinton, known as the Godfather of AI, says we don't have much time","Geoffrey Hinton, known as the Godfather of AI, says we don't have much time",Hinton reiterated his warning that humanity has little time left to bring AI risk under control.,辛顿重申警告，称人类应对AI风险的时间已经不多了。,https://news.google.com/rss/articles/CBMihAJBVV95cUxQanJjamROREcyYUYtNWZLengtOElBTmw5el9hRnB5aDlQWXluVkNKQnlzY3hpM2JDS2MxWUp5YWZkR2x1OEtHSUpvekJQU0loMDVfcy02d0hwQmRpZngzVWUwV25ocnBaMFFVVkVNMDVaaWxEQnNvN1Rzdk5oelJaX0xNYm9ZeW5Pbk9IdDZYblY3OVZrSmFYdlEtaXZZeFhWbVBJSUR6Q0N6NjhLM3ktcnNzRDdNVC1LYW9Jb2hNT1hIQjJ3WUlpNmotRzM3dnItTzE2dFhLNGlsRW1kOENSRTNHMEdfN3prOUxCbWVVdFlxQm5HR2xBYWpmdUE1M3ZEVTdaLQ?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,CBS News,"""Godfather of AI"" Geoffrey Hinton warns ""we need to slow down""","""Godfather of AI"" Geoffrey Hinton warns ""we need to slow down""","Hinton again warned publicly that AI development needs to slow down, reinforcing his role as the field's leading risk voice.",辛顿再次公开警告AI发展需要放缓，进一步强化了他作为业界头号风险预警者的角色。,https://news.google.com/rss/articles/CBMikwFBVV95cUxPMFRndWRwd2hYUklqSlBWQUV5WmlwdlRSV1RZRGNmTlVyWkltUEdhSVF5anl3MTFkMnBLSDNVQlBqNUp0aEV3UnEyM1Y2bzlLS2x3NndySV9tMGRIdERjR2hIb3pKQ0ZaUzVyQ1ZUWndiemZVNkJvSjhlVmxpVkpUZHQwZmVCVzllRWRHQWFvdUtrQ3c?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,Yahoo,"""Godfather of AI"" Geoffrey Hinton warns ""we need to slow down""","""Godfather of AI"" Geoffrey Hinton warns ""we need to slow down""","Hinton publicly reiterated his warning that AI development needs to slow down, reinforcing his role as the field's leading risk voice.",辛顿公开重申AI发展需要放慢速度的警告，进一步巩固了他作为该领域首要风险倡导者的地位。,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOUkhVMWFZRUZLZ3JpblZrUG8tbVZoekpUSzRORWh4RV9LT0NLMm9BSExLb2VpRVJrTWp6OUZfcXJaSzdYYWxaeFdWUzN5U3dOQW1sLXNNQzlFbno0NjV5eFp2bmRQb2lsTVVGVngySHhnMmw4R2RKLU51cmtPOEZNQldIM1F6Q2k4Ujcw?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,Modern Ghana,'Godfather of AI' Geoffrey Hinton warns 'we need to slow down','Godfather of AI' Geoffrey Hinton warns 'we need to slow down',"Hinton publicly warned that AI development needs to slow down, reinforcing his role as the field's leading safety voice.",辛顿公开警告称AI发展需要放缓，进一步巩固了他作为该领域头号安全代言人的角色。,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5UanJNYlkzQUJ2aEw3ci1HS2lzWmRCdmZUbGs3bVhmWnFYTGRjM2FYX1VPSTRCUENiLWxuVUJqS2pLR0dRNWU1Z3ZfZEJSY1Y3Ti1PcnZtalBqWmdX0gFcQVVfeXFMTlRqck1iWTNBQnZoTDdyLUdLaXNaZEJ2ZlRsazdtWGZacVhMZGMzYVhfVU9JNEJQQ2ItbG5VQmpLaktHR1E1ZTVndl9kQlJjVjdOLU9ydm1qUGpaZ1c?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,major,Startup Fortune,Geoffrey Hinton Tells Senators Congress Has About a Year to Rein In AI,Geoffrey Hinton Tells Senators Congress Has About a Year to Rein In AI,"Hinton told U.S. senators Congress has roughly a year left to put guardrails on AI, escalating his push for near-term regulation.",Hinton在国会作证时表示，美国国会大约还有一年时间为AI建立监管护栏，进一步升级了他对短期监管的呼吁。,https://news.google.com/rss/articles/CBMinwFBVV95cUxNQmlGdW5QeEl4QnMxWXhoQ0NxSWc5RUdiOGY4SDJac0JGd20xNWJCSnRxWWJ0ZkVTcGtVQ2NDSHVKamkzOHIxQ25EWHJTbmY4NkdrWTB6eng3R3JtZjFyUU1iNmxkYTZCMmhfX0tjZm9uZHFPRkdEVW1pVk82czYteWs2dUhKUEUybXF6T1ZWaHFjcWpzQUx1enNBUVB0Znc?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,ET Enterprise AI,Geoffrey Hinton puts AI extinction risk at 10% within next decade,Geoffrey Hinton puts AI extinction risk at 10% within next decade,"Geoffrey Hinton put a specific number on AI extinction risk, estimating roughly 10% within the next decade.",杰弗里·辛顿给出具体数字，估计未来十年内AI导致人类灭绝的风险约为10%。,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQcERvV1I5YlkyWGx1NXRReDVqVVNreGxqMDdhdXNYeEJKbnpFMFpOX3drTVF1LVoxZlVLcHBSa29pM2FfN3UxbjBHX1JVYVFLRWh6SVNKYVZueVNkS0o4LTdQMFgzbkhkSW9JcE5BdGwzMHBPQ3VocU1sUk1xRWh5aHRxQ25VSzF1MXhVN0JHTFIwbDg0SmpTWXEya0FCWFZtaEFSQ1N0ZGhyQWVrVURpSmMyTFhWYkxMTldUVmJxTHNCY1oyNzQ3VXN0TkpocVhGcXlmb9IB2gFBVV95cUxNRmY0a2J2MHpaWGVKWlZGU0s0MTdkYUI3X1IzTUtmVlRIN21zS1VvNllKa0FIVG1lN2ZoT2NSck5LUTZEWThycEhqR1RPckhCUFBjN1hLdERrb3VEU2hRTkJYaEw4anVJSlhZZ1RQNmgxZUh4Sm9MMTd1NVU3bm1NV2dXTnlERlRXZUxtNFZRMU83a2NwRktVQ1NJNjVTTHNsWkV6SE1UT3hKcThrc0hEU0VuYTM4UE1fTWF6dVFtUUJranVVd2w0X3lIRWtMT09RM0d5cG4zdktnZw?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,CNBC TV18,‘Godfather of AI’ Geoffrey Hinton says artificial intelligence could wipe out humanity within 10 years,‘Godfather of AI’ Geoffrey Hinton says artificial intelligence could wipe out humanity within 10 years,Hinton reiterates his warning that artificial intelligence could pose an existential risk to humanity within a decade.,辛顿再次警告，人工智能可能在十年内对人类构成生存威胁。,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOM2hidFlnbjZkbkRhOTdPY0p1WEE1OVVCOWZqcGRidHVydkF3SGhoQ3ZIRDl3bGt5eXlWUTNMSXo0YnNrVjJjQ3Q1YS1CcTIzQjFYS21aQkZjRG9hQ1RWc0lnRW80UXJKMWFDem9kVlNMVTlqaFJncnRmaXlucFVtU2d2Y2NRTjFzUXdtcUtUSXVxYzhEcHdGcDJfdjV3al9HZmM0UDJqbmpRdUdlUnlWX0V2TGpaX1lZcDVNMWkwVXVWQ1VBUHBtUW9XcEZ2WTdrVDkwcWRYcWZtUWdwbF95eTdpaF90NDQz0gHoAUFVX3lxTE4zaGJ0WWduNmRuRGE5N09jSnVYQTU5VUI5ZmpwZGJ0dXJ2QXdIaGhDdkhEOXdsa3l5eVZRM0xJejRic2tWMmNDdDVhLUJxMjNCMVhLbVpCRmNEb2FDVFZzSWdFbzRRckoxYUN6b2RWU0xVOWpoUmdydGZpeW5wVW1TZ3ZjY1FOMXNRd21xS1RJdXFjOERwd0ZwMl92NXdqX0dmYzRQMmpualF1R2VSeVZfRXZMalpfWVlwNU0xaTBVdVZDVUFQcG1Rb1dwRnZZN2tUOTBxZFhxZm1RZ3BsX3l5N2loX3Q0NDM?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,Modern Ghana,'Godfather of AI' Geoffrey Hinton warns 'we need to slow down','Godfather of AI' Geoffrey Hinton warns 'we need to slow down',"Hinton publicly warned that AI development needs to slow down, reiterating his position as the field's most prominent safety-risk voice.",辛顿公开警告称人工智能发展需要放缓，再次表明了他作为该领域最具分量的安全风险发声者的立场。,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1Pb19lVW9BeF8xYVVFUHE5cFBiTWxqRGhWeFpfR2J5bE42RWwya1V4dUNtd3hwcXJrUkJZQWxtaHVFQkJmcW1VSG5wQVR0TW5HQUMzaVJheE5MSkVTRGxR0gFcQVVfeXFMTlRqck1iWTNBQnZoTDdyLUdLaXNaZEJ2ZlRsazdtWGZacVhMZGMzYVhfVU9JNEJQQ2ItbG5VQmpLaktHR1E1ZTVndl9kQlJjVjdOLU9ydm1qUGpaZ1c?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-17,notable,YouTube,‘Godfather of AI’ Geoffrey Hinton Warns AI Kill Switch Won’t Work Long-Term | AI Threat | N18G,‘Godfather of AI’ Geoffrey Hinton Warns AI Kill Switch Won’t Work Long-Term | AI Threat | N18G,Hinton warned that a technical 'kill switch' for advanced AI would not work as a long-term safety measure.,Hinton警告称，针对先进AI的技术性“终止开关”无法作为长期安全措施奏效。,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBERk45YnhoWUgxa2VPd3dEUkpKVTRwMzRpUXpoU3Z1Uy10Z21CUTdwRFg1RTRzYTdYNVlmLUZSS3dEeU1WOWpMMXIwSU1CWVpRam1ieXRmTU5xbGQx?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-15,notable,News - Department of Computer Science…,NSERC launches Geoffrey Hinton Prizes honouring U of T Nobel laureate,NSERC launches Geoffrey Hinton Prizes honouring U of T Nobel laureate,"NSERC and the University of Toronto launched the Geoffrey Hinton Prizes, honoring the Nobel laureate by funding the next generation of AI researchers.",NSERC与多伦多大学设立了「杰弗里·辛顿奖」，以此纪念这位诺贝尔奖得主，并资助新一代AI研究人才。,https://web.cs.toronto.edu/news-events/news/nserc-launches-geoffrey-hinton-prizes-honouring-u-of-t-nobel-laureate
geoffrey-hinton,Geoffrey Hinton,news,2026-09-14,notable,UA.NEWS,Australia: Geoffrey Hinton backs slowing AI development,Australia: Geoffrey Hinton backs slowing AI development,Hinton added his voice to the wave of prominent AI figures calling for a slower pace of AI development.,Hinton加入了呼吁放缓AI发展步伐的知名人士行列。,https://news.google.com/rss/articles/CBMimgFBVV95cUxPT0ZwM0I4cGdrLXJhd2NQMkhBSUw3THpsdUc4cEpTanZybXd6bnZPdlNOeGZjVE5GbWlBN0w3eUdSZnJ3NnhTbW1TTW5UYlNXaWs3YS1qTjhYMDFOTDU3MTd2a2JCOW5aS3Q3aDcyTkJPcXlOcHBkSlhGT2FZeVJBckI2OW5vblFXd1M5WncwMVVwbkxoY1pTcXhn?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-14,notable,University of Toronto,NSERC launches Geoffrey Hinton Prizes honouring U of T Nobel laureate,NSERC launches Geoffrey Hinton Prizes honouring U of T Nobel laureate,"Canada's NSERC launched the Geoffrey Hinton Prizes, naming a national research award after the University of Toronto Nobel laureate.",加拿大NSERC设立“杰弗里·辛顿奖”，以多伦多大学诺贝尔奖得主的名字命名这一国家级研究奖项。,https://news.google.com/rss/articles/CBMipAFBVV95cUxNMW5Xajk2UTk3RFZSSkZFSVJoRjRreU1jNUVvaVZ5VTJqNndaalVrdlBLTks3NEsyNjd3RzZ2WW51UW1sWnVrVUJ6RWlOZTRQSzZkQVE4NHVWckVkUUV0d2xYekZPbVBZTUxuSURSXzk5VTVIMFZYazV0S19KdWJUSS1JMUc0cTlDRzdLa3lCSldVNVZfUzJkTE9uSXlFSjJMSEQ0Rg?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-13,notable,Yahoo,Bernie Sanders Sounds Alarm on 'Threat of Uncontrolled AI' as Geoffrey Hinton Puts 10% Odds on AI Killing Humanity: 'We’ve Got to Stop Right Now',Bernie Sanders Sounds Alarm on 'Threat of Uncontrolled AI' as Geoffrey Hinton Puts 10% Odds on AI Killing Humanity: 'We’ve Got to Stop Right Now',"Hinton put a specific figure — 10% — on the odds of AI causing human extinction, sharpening his role as the field's most prominent AI-safety-risk voice.",辛顿给出了一个具体数字——10%——作为人工智能导致人类灭绝的概率，进一步凸显了他作为该领域最具影响力的安全风险发声者的角色。,https://news.google.com/rss/articles/CBMimgFBVV95cUxOU2dIa0ZmbEU1dzBQY2hUZmxjenFmOHBwalIyMmtQSjQtc2hmSGNrSVZkeFp0SEd5dDVmd3RsTHRGVXNqWWdzdzdIeWZ5eUlxZmRqTFZ6LXdZNmJKVFR6TktqV3VnTU5kc0YzVFphOWtxczNDdmlicjNhN1F1VjNMZlZzMWJIVElCeVhRZDJEaWhSMVNCTnkwVDNR?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-11,notable,OECD AI Policy Observatory,Geoffrey Hinton and Experts Warn of 10% Risk AI Could Cause Human Extinction Within a Decade,Geoffrey Hinton and Experts Warn of 10% Risk AI Could Cause Human Extinction Within a Decade,Hinton and other experts put a roughly 10% probability on AI causing human extinction within a decade.,Hinton 与其他专家警告，AI 在未来十年内导致人类灭绝的概率约为10%。,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBuQjVuV1M2MG5Jclg1UC1aeXFXOFFvS2ppQjNydU1rMmc0UXNIVWpocjNZNElPVjc4YnFJbnJyREVRTlVkZU9JaXZhWURlTDF0bWx3RkZwVQ?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-11,notable,디지털투데이,Geoffrey Hinton says 10 percent chance AI could end humanity is not unreasonable,Geoffrey Hinton says 10 percent chance AI could end humanity is not unreasonable,"Hinton said a 10% chance that AI ends humanity is not an unreasonable estimate, restating his risk warning in stark terms.",辛顿表示，AI有10%的概率导致人类灭绝，这一估计并不算不合理，再次以尖锐措辞重申他对AI风险的警告。,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNenZXa1FNME9qbXhuNzNTSzNBMEZMandFeHBoNThEYlRTNTNmWUVqUkp1ZGtDSExtc1ZFNE92NE43ZnNwc0NINkhpQUlYaWY3QmZETVNDZW0yV0VDSURGTWxXZllaYWZFUDZHRDRhemxyb1ZUXzBBSzMtQ1BDUmhfdlhXQk5TdV8tQUs5b2ZsM042NVZzSEkwYmptZ0FCUFJCX2Z0VmkwV0QyamY5aW92TFE3clZCOFBRSDVPVDJXank?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-10,notable,Anadolu Ajansı,AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',"Hinton said a 10% risk of human extinction from AI is 'not unreasonable,' restating his heaviest-weight warning on AI risk.","Hinton表示AI导致人类灭绝的风险达到10%""并非不合理""，重申了他对AI风险最重的警告。",https://news.google.com/rss/articles/CBMiyAFBVV95cUxONm5wbmtGWTNFMDB3NkpNbGx0eGtVM0NoaEdSTElORDV3THUtTHR5Wl9vOE83akpFN3dYbXpXcjF3X2dJZE9aM2tsNENIMWhUWmRZRnpXLTR1TDlhRGd3UmJIanhBQ2RKZmNOVU9hRkY0Z1NBV1ZCWDdFR2hhdFhOeE5Vb1FnczdMRC13dFhkaG5mb1RXQndQaGdKaEFybTNaSXEwcmYxQjJTdEJOenBHdVF2TlY0QnpCTG1ydnMzTWRkbkJuTHk1Zg?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-10,notable,NDTV Profit,'10% Doesn't Seem Unreasonable': Geoffrey Hinton On Prediction AI Could Kill All Humans Within A Decade,'10% Doesn't Seem Unreasonable': Geoffrey Hinton On Prediction AI Could Kill All Humans Within A Decade,"Hinton said a roughly 10% chance that AI could wipe out humanity within a decade is not unreasonable, reiterating his risk warnings.",辛顿表示，AI在十年内导致人类灭绝的概率约为10%这一说法并非不合理，重申了他对AI风险的警告。,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNaG1ZbDZXa2VKRFd6X0hhTG51RjVCQXQ2aUFpMzI5SnFlLXMxRTI3MzlTZkpLeE1BXzAydzJGWjZ2Q2E1U2piSTNHMFNUMW1GTzl3b3BHQ3NfUTY2ZUxHQlhpXzZlSGUtQURoeXBnMDIxSWE4YVB0cEZiT3Zma0hQYkl2bFV1Tk5aZVdQUkVFN2ExOW5uY0VTZlNJY090UjZMNUlZdGZDUVFXNFBzWEVzb0o3by1zSU9ZS2RBQkZaSHJJeWFwdERQaUJwcHFJSmxnUERsbzZ0QmwxRWNrallV0gHfAUFVX3lxTE1obVlsNldrZUpEV3pfSGFMbnVGNUJBdDZpQWkzMjlKcWUtczFFMjczOVNmSkt4TUFfMDJ3MkZaNnZDYTVTamJJM0cwU1QxbUZPOXdvcEdDc19RNjZlTEdCWGlfNmVIZS1BRGh5cGcwMjFJYThhUHRwRmJPdmZrSFBiSXZsVXVOTlplV1BSRUU3YTE5bm5jRVNmU0ljT3RSNkw1SVl0ZkNRUVc0UHNYRXNvSjdvLXNJT1lLZEFCRlpIckl5YXB0RFBpQnBwcUlKbGdQRGxvNnRCbDFFY2tqWVU?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-10,notable,Anadolu Ajansı,AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',"Hinton said a 10% risk of human extinction from AI is 'not unreasonable,' reiterating his position as the field's most prominent risk voice.",辛顿表示AI导致人类灭绝的风险达10%“并非不合理”，重申了他作为业内最具分量的风险警示者的立场。,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPNkwxaFFSWjZYMXpwbW1QdXVVWTdDa28waDJXRkxXZFZjT3laVU8xcV9PWjFaMEFod01nbGFkc0RrQ3BPdFNHRlNVRzdFMTkteWVKcmlVaTVkWDM5RFh4Tm1VVjJDNTA1aTdTZ0VXSk50SXA4NUtlUkt2VzNMMmlzdmNuaTRQUUdoc1liTzA1THBZS3lBZHZLMDc3LU1fSG5JWGgtbmt0cm9kVkN4bkJXM2Flc1BCLXdDN3hoclRodmI?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-10,major,Anadolu Ajansı,AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',"Hinton said a 10% probability of human extinction from AI is 'not unreasonable,' repeating his warning as the field's most prominent risk voice.","辛顿表示AI导致人类灭绝的概率达10%""并非不合理""，再次以业内最具分量的风险警示者身份发声。",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPd2Fzd2ZyVVRJdG1DbGZoQUU4SWgwUXZYWmxQc2o0RndlTkNGaTZhZEFVTnQ2czR5aDEyM0NyUHo2am5rVURETGo0VEZCNXR3Q3A5X0ZTVTZ5RjVXZkUwVEs2UV9mWmF3RGlLb2JvSURxREllSVl1SXo2YUdrVDBwOUZPQVk4T2NqXzU1NGkwMGxrdmVYNU5COG00ZURPVmFLX3I1V0VDeF9KZDNTNDA4d3Zic3BNS1dSRmFv?oc=5
geoffrey-hinton,Geoffrey Hinton,news,2026-09-10,notable,Anadolu Ajansı,AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',AI pioneer Geoffrey Hinton says 10% risk of human extinction from AI 'not unreasonable',"Hinton said a 10% risk of human extinction from AI is 'not unreasonable,' restating his view of existential AI risk.",Hinton表示AI导致人类灭绝的风险达到10%“并非不合理”，重申了他对AI存在性风险的看法。,https://news.google.com/rss/articles/CBMiywFBVV95cUxQbXl3MGRrOUxGX2hTakRReVRoX3pHbVRQdkFsaXBDUzNNMklSMl94NmVFUmNEUkpPVG1DYl93QUhRYzNMS2NTQktQMzhFS05kUnF5UFNTckVxN2dycXpZczBHN0pFdF9NYnhmNFcxNDVLQ3FVcmJkZEpEQ0N3NTlPakZydEV3cXNlbFpMd3pNUlljLXNRSGdJd04ta0RITkV3alNoOEprX2pCVm9MdFBOY1hJTDZMNGJTaHp2VkVoQnVkQ0tWdl8tYlFUVQ?oc=5
